id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
8131,Happy Endings,Yes,No,4.1,180,"ITPL Main Road, Whitefield","Bakery, Dessert Parlor","Brownie, Blueberry Cheesecake, Chocolate Truffle, Blueberry Shake, Tiramisu, German Chocolate, Thick Shakes","Bakery, Desserts",300.0,Delivery
8176,Little Black Choux,No,No,4.0,35,Whitefield,Bakery,"Opera Cake, Cup Cake, Red Velvet, Chocolate Mousse",Bakery,250.0,Desserts
8286,Sai Foods,Yes,No,4.1,143,Brookefield,Quick Bites,"Paratha, Gulab Jamun, Thali, Lassi, Kheer, Roti, Palak Paneer",North Indian,200.0,Dine-out
8314,Chakh Le India,Yes,No,3.3,229,Brookefield,Quick Bites,"Paratha, Chicken Parantha, Chicken Curry, Panneer Butter Masala","North Indian, Chinese, Rolls",300.0,Dine-out
8512,Rolls On Wheels,No,No,3.6,255,Marathahalli,Quick Bites,"Rolls, Mix Veg","Fast Food, Rolls, Momos",200.0,Dine-out
8664,Breakfast House,No,No,3.6,49,"ITPL Main Road, Whitefield",Quick Bites,"Coffee, Vada, Mla Dosa","South Indian, North Indian",300.0,Dine-out
8897,Kalmane Koffees,No,No,4.1,367,Koramangala 7th Block,Cafe,"Filter Coffee, Brownie Chocolate, Hot Chocolate, Hot Coffee, Chips, Cafe Mocha, Walnut Brownie",Cafe,350.0,Cafes
8901,Barista,No,No,3.5,66,Koramangala 5th Block,Cafe,"Coffee, Cappuccino, Sandwiches, Chicken Sandwich",Cafe,300.0,Cafes
8986,Chaat Street,Yes,No,4.0,293,Koramangala 6th Block,Kiosk,"Pav Bhaji, Panipuri, Raj Kachori, Papdi Chaat, Samosa Chaat, Bhel Puri, Vada Pav","Street Food, North Indian",250.0,Delivery
9003,Krishna Sagar,Yes,No,3.9,52,BTM,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese",300.0,Delivery
9011,Nutri Rich,Yes,No,3.8,53,Koramangala 7th Block,Quick Bites,"Pizza, Spinach Curry, Salad",Healthy Food,350.0,Delivery
9062,ONE IN A MELON,Yes,No,4.1,414,Koramangala 7th Block,"Beverage Shop, Quick Bites","Sandwiches, Fruit Juices, Chaat, Paneer Sandwich, Watermelon Juice, Cheese Sandwich","Juices, Healthy Food",300.0,Delivery
9086,Cafe Madhura,Yes,No,3.8,59,HSR,Quick Bites,"Idli, Coffee, Vada",South Indian,200.0,Delivery
9089,The Rasaganga,Yes,No,3.9,163,HSR,Quick Bites,"Coffee, Dahi Vada, Chaat","South Indian, North Indian, Chinese, Street Food",300.0,Delivery
9093,Samosa Singh,Yes,No,4.0,326,HSR,Delivery,"Chicken Keema Samosa, Aloo Samosa, Manchurian Samosa, Paneer Samosa","Street Food, Fast Food, Rolls, Desserts",200.0,Delivery
9099,Chaatimes,Yes,No,3.8,101,JP Nagar,Quick Bites,"Chaat, Pav Bhaji, Panipuri, Basket Chat, Mango Lassi, Sev Puri, Misal","Street Food, Fast Food",200.0,Delivery
9110,ReFresh Juice Junction,Yes,No,4.1,57,Koramangala 1st Block,"Beverage Shop, Quick Bites","Pasta, Burgers, Sandwiches","Juices, Fast Food",200.0,Delivery
9139,Tapri By The Corner,Yes,No,4.1,205,Koramangala 5th Block,Quick Bites,"Tea, Chole, Khichda, Butter Paneer, Paneer Bhurji, Paratha, Masala Chai",Fast Food,250.0,Delivery
9146,Anda Ka Funda,Yes,No,3.2,64,BTM,Quick Bites,"Paratha, Rolls, Roti","North Indian, Chinese, Rolls",250.0,Delivery
9172,Chowpatty,Yes,No,3.6,95,Koramangala 1st Block,Quick Bites,"Pav Bhaji, Dabeli, Paratha, Raj Kachori, Vada Pav","North Indian, Fast Food, Street Food",300.0,Delivery
9176,1000 B.C,Yes,No,3.2,49,Koramangala 5th Block,Quick Bites,"Shawarma, Sandwiches","Arabian, Sandwich, Rolls, Burger",300.0,Delivery
9187,South Tiffins,Yes,No,3.6,144,HSR,Quick Bites,"Masala Dosa, Vada, Tea, Coffee, Idli",South Indian,150.0,Delivery
9196,Davanagere Benne Dose,Yes,No,3.9,106,HSR,Quick Bites,Benne Dosa,South Indian,150.0,Delivery
9212,Indore Eat Restaurant,No,No,4.0,72,Koramangala 6th Block,Quick Bites,"Poha, Kachori, Samosa, Sabudana Khichdi, Paratha","Street Food, South Indian",100.0,Delivery
9320,Hatti Kaapi,Yes,No,3.9,237,Koramangala 5th Block,Quick Bites,"Filter Coffee, Badam Milk, Idli, Hot Coffee, Samosa, Lemon Tea, Mini Idlis","South Indian, Beverages",200.0,Delivery
9331,Mynutrikitchen,Yes,No,3.6,59,HSR,Delivery,Salad,"North Indian, Healthy Food",300.0,Delivery
9356,Sagar Fast Food,Yes,No,4.0,76,Koramangala 3rd Block,Quick Bites,"Tea, Coffee, Neer Dosa, Gajar Ka Halwa, Thali, Chaat, Cheese Dosa","South Indian, North Indian, Fast Food",300.0,Delivery
9384,Waffle Stories,Yes,No,4.2,251,Jayanagar,Dessert Parlor,"Choco Blast Waffles, Coffee, Nitrogen Ice Cream, Brownie Sundae, Nutella Waffle, Kitkat Waffles, Brownie Waffle","Desserts, Beverages",300.0,Delivery
9386,Indori Chatorey,Yes,No,2.8,138,BTM,Quick Bites,"Kachori, Indori Poha, Cheese Paratha, Paneer Parantha, Thali, Poha Jalebi","North Indian, Street Food",300.0,Delivery
9438,Yummy Biryani,Yes,No,3.8,41,Koramangala 7th Block,Quick Bites,"Biryani, Paratha, Chicken Masala, Kerala Parotta",Biryani,200.0,Delivery
9446,Paratha Plaza,Yes,No,3.0,96,BTM,Quick Bites,"Paratha, Rajma","North Indian, Chinese",300.0,Delivery
9526,Chaska Bun,Yes,No,4.2,166,Koramangala 5th Block,Quick Bites,"Ginger Tea, Chai, Samosa, Bun Omelette, Elaichi Tea, Egg Bhurji, Carrot Cake",Fast Food,300.0,Delivery
9544,Punjabi Corner,Yes,No,3.9,202,Bannerghatta Road,Quick Bites,"Paratha, Chicken Curry","North Indian, Chinese",250.0,Delivery
9589,Juice Junction Food Court,Yes,No,3.7,70,Koramangala 6th Block,"Beverage Shop, Quick Bites","Tea, Chai, Sandwiches, Sandwich","Beverages, Juices, Fast Food",250.0,Delivery
9651,Ghee Positive,Yes,No,3.8,48,Koramangala 8th Block,Quick Bites,"Paratha, Mutton Curry","North Indian, Chinese",300.0,Delivery
9699,Tawa Ghar Ka,Yes,No,3.8,331,HSR,Quick Bites,"Mushroom Masala, Thali, Aloo Paratha, Roti, Samosa, Panneer Butter Masala",North Indian,350.0,Delivery
9708,Bansuri Sweets,No,No,3.8,110,BTM,Quick Bites,"Chaat, Gulab Jamun, Panipuri, Samosa, Dhokla, Thali, Kachori","Street Food, North Indian",200.0,Delivery
9731,Kinpeetos,Yes,No,3.9,64,Koramangala 5th Block,Quick Bites,"Burgers, Belgian Fries, Pasta, Salads, Falafel Pockets, Greek Sandwich","Lebanese, Greek",300.0,Delivery
9818,Mother's Rasoi,Yes,No,3.8,171,Bannerghatta Road,Quick Bites,"Buttermilk, Dal Makhani, Boondi Raita, Baingan Bharta, Aloo Paratha, Roti, Thali","North Indian, Chinese, Momos",250.0,Delivery
9851,Khan Saheb Grills and Rolls,Yes,No,3.9,135,Jayanagar,Quick Bites,"Rolls, Biryani, Mutton Seekh, Egg Roll, Chicken Tikka, Chicken Roll","Fast Food, Rolls",350.0,Delivery
9929,Gods Own Cafe,Yes,No,4.4,384,Koramangala 7th Block,Quick Bites,"Appam, Buttermilk, Fry Prawns, Roast Beef, Masala Prawn, Chicken Stew, Murgh Ghee Roast","South Indian, Kerala, Seafood",300.0,Delivery
9937,Eat N Drink,No,No,3.8,87,BTM,Quick Bites,"Sandwiches, Fruit Juices, Burgers, Chicken Sandwich, Omelette, French Fries, Oreo Shake",Fast Food,250.0,Delivery
9993,The Sandwich Club,Yes,No,3.9,88,HSR,Quick Bites,"Sandwiches, Fries, Sandwich, Pizza, Thick Shakes, Garlic Bread",Fast Food,250.0,Delivery
10031,Mid Night Hunting,Yes,No,3.7,127,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300.0,Delivery
10071,TOKI Taco House,Yes,No,3.6,72,Koramangala 6th Block,Quick Bites,"Chicken Nachos, Chicken Tacos, Rice Bowl",Mexican,200.0,Delivery
10094,Pabrai's Fresh and Naturelle Icecreams,No,No,3.7,118,BTM,Dessert Parlor,"Apple Pie Ice Cream, Nolen Gur, Paan Ice Cream, Chocolate Fudge, Gur Ice Cream","Ice Cream, Desserts",300.0,Delivery
10162,Tandoor-De-Naal,No,No,3.8,35,BTM,"Takeaway, Delivery","Rolls, Chicken Roll, Paneer Roll, Pasta",Fast Food,200.0,Delivery
10177,Tandoor Garden,Yes,No,3.6,71,BTM,Quick Bites,"Tandoori Chicken, Butter Naan, Kadai Paneer, Pepper Chicken","North Indian, Chinese, Kebab",350.0,Delivery
10250,So-Fat's Dosas,No,No,3.8,43,BTM,Quick Bites,Bhaji Dosa,South Indian,200.0,Delivery
10330,Donne Biriyani House,Yes,No,3.8,278,HSR,Quick Bites,"Rice, Donne Biryani, Mutton Biryani, Chicken Kebab, Chilli Chicken, Chicken Biryani, Kshatriya Kebab",Biryani,200.0,Delivery
10344,Under The Hood,Yes,No,4.0,76,Koramangala 1st Block,Quick Bites,"Appam, Chicken Curry, Passion Fruit Juice, Crepe","Salad, Healthy Food, Street Food",300.0,Delivery
10439,Food And You,No,No,3.8,89,Koramangala 5th Block,Quick Bites,"Thali, Thepla, Gulab Jamun, Masala Lassi, Rice, Gujarati Food, Roti","North Indian, Gujarati",300.0,Delivery
10489,Intriicake,Yes,No,3.8,34,HSR,"Quick Bites, Bakery",Cup Cake,"Bakery, Desserts, Italian, North Indian, Fast Food",350.0,Delivery
10522,Kulfi & More,Yes,No,3.7,47,BTM,Dessert Parlor,"Faluda, Rabri, Malai Kulfi","Ice Cream, Beverages",200.0,Delivery
10604,The Donut Baker,No,No,3.8,62,Koramangala 7th Block,"Bakery, Dessert Parlor","Donut, Chocolate Fantasy",Desserts,150.0,Delivery
10748,Sreeraj Lassi Bar,Yes,No,4.0,87,BTM,Beverage Shop,"Faluda, Fruit Salad, Fruit Lassi",Beverages,150.0,Delivery
10797,Choco Cheese,Yes,No,4.4,63,BTM,Dessert Parlor,"Waffles, Oreo Shake, Banana Nutella Crepe","Desserts, Beverages",300.0,Desserts
10800,Tempteys,Yes,No,4.2,250,BTM,"Dessert Parlor, Beverage Shop","Thick Shakes, Oreo Milkshake, Gelato, Coffee, Oreo Shake, Protein Shake, Choco Brownie",Beverages,300.0,Desserts
10805,Waffle Head,Yes,No,4.0,48,BTM,"Dessert Parlor, Beverage Shop","Chocolate Waffles, Marshmallow, Chocolate Overload, Kitkat Waffles","Desserts, Beverages",300.0,Desserts
10806,Gogula's Sweets & Chats,Yes,No,4.0,221,BTM,"Sweet Shop, Quick Bites","Chole Bhature, Chaat, Kulfi, Kachori, Pav Bhaji, Samosa, Barfi","Mithai, Street Food, Fast Food",200.0,Desserts
10808,Laddoos,Yes,No,3.4,280,BTM,"Quick Bites, Sweet Shop","Chaat, Panipuri, Lassi, Gol Gappe, Paratha, Pav Bhaji, Samosa","Street Food, Mithai",200.0,Desserts
10811,Shri Ram Sweet Centre,No,No,4.0,164,BTM,"Quick Bites, Sweet Shop","Samosa, Dhokla, Ladoo, Sweet Kachori, Onion Kachori, Ghee Jalebi","Street Food, Mithai",150.0,Desserts
10812,Waffle Stories,Yes,No,4.0,71,BTM,Dessert Parlor,"Waffles, Red Velvet Waffle, Brownie Sundae, Nutella Waffle","Desserts, Beverages",300.0,Desserts
10815,Rock Stone Ice Cream Factory,Yes,No,4.0,138,BTM,Dessert Parlor,"Icecream Cake, Brownie, Hot Chocolate, Waffles, Chocolate Icecreams",Ice Cream,250.0,Desserts
10827,Sri Devi Baker's,No,No,3.9,41,BTM,"Bakery, Quick Bites","Ginger Tea, Chai, Coffee","Bakery, Street Food",200.0,Desserts
10830,More Than Chocolates,No,No,3.6,83,BTM,Bakery,Cheesecake,Bakery,200.0,Desserts
10886,99 Pancakes,Yes,No,4.5,360,Koramangala 5th Block,"Dessert Parlor, Cafe","Pan Cake, Nutella Pancakes, Waffles","Desserts, Beverages, Cafe, Ice Cream",300.0,Desserts
10894,The Belgian Waffle Co.,Yes,No,4.2,184,Koramangala 5th Block,Dessert Parlor,"Belgian Waffles, Chocolate Overload, Triple Chocolate, Belgian Chocolate Waffle, Chocolate Icecreams","Desserts, Beverages",350.0,Desserts
10901,The Marash,Yes,No,4.3,70,Koramangala 5th Block,Dessert Parlor,"Turkish Ice Cream, Baklava, Chocolate Icecreams","Turkish, Desserts",250.0,Desserts
10902,Krispy Kreme,Yes,No,4.2,449,Koramangala 7th Block,Dessert Parlor,"Donut, Coffee, Chocolate Dreamcake, Latte, Cookie Crunch, Hot Chocolate, Cappuccino","Desserts, Beverages",300.0,Desserts
10904,Banchharam,No,No,3.9,144,Koramangala 7th Block,"Quick Bites, Sweet Shop","Mishti Doi, Rasgulla, Radhaballavi, Rasmalai, Chamcham, Dum Aloo, Malai Roll","Street Food, Mithai",200.0,Desserts
10907,Baskin Robbins,No,No,4.1,77,Koramangala 7th Block,Kiosk,Waffle Cone,"Ice Cream, Desserts",300.0,Desserts
10912,Lassi Shop,Yes,No,4.1,216,Koramangala 5th Block,Beverage Shop,"Faluda, Mango Lassi, Sweet Lassi, Malai Kulfi","Beverages, Ice Cream",200.0,Desserts
10915,Cakebuy,Yes,No,3.9,72,Bannerghatta Road,Dessert Parlor,"Chocolate Truffle Cake, Cheesecake",Desserts,350.0,Desserts
10924,Haji Ali Juice Centre,Yes,No,4.0,153,Koramangala 5th Block,"Beverage Shop, Quick Bites","Faluda, Sandwiches, Paneer Tikka Pizza, Cream Mango, Custard Apple Cream, Veg Sandwich","Beverages, Fast Food, Desserts",350.0,Desserts
10952,Uday Sweets,Yes,No,3.8,34,Koramangala 5th Block,Sweet Shop,"Samosa, Poha, Rasgulla, Kachori","Mithai, Fast Food",250.0,Desserts
11003,Sangam Sweets,Yes,No,3.8,75,Koramangala 3rd Block,Sweet Shop,"Chaat, Jalebi, Samosa, Badam Milk, Panipuri","Mithai, Street Food",200.0,Desserts
11159,Chai Point,Yes,No,4.0,113,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250.0,Dine-out
11220,Just Shawarma,Yes,No,3.9,201,BTM,Quick Bites,Whole Meat Shawarma,Arabian,300.0,Dine-out
11260,Udupi Gokul Cafe,No,No,3.8,58,BTM,Quick Bites,"Filter Coffee, Pongal",South Indian,300.0,Dine-out
11339,Sri Vishnupriya,No,No,3.0,67,BTM,Quick Bites,"Masala Dosa, Plain Dosa","South Indian, North Indian, Chinese",300.0,Dine-out
11413,Ande Ka Funda,No,No,2.8,60,BTM,Quick Bites,"Aloo Paratha, Ande Ka Funda","North Indian, Fast Food, Rolls",250.0,Dine-out
11677,Parkview,No,No,4.0,130,JP Nagar,Quick Bites,"Paneer Hyderabadi, Biryani, Idli, Panneer Butter Masala, Roti, Coffee, Masala Dosa","South Indian, North Indian, Chinese",300.0,Dine-out
11863,Nammura Upahara,No,No,3.8,40,JP Nagar,Quick Bites,"Masala Dosa, Tea, Vada, Idli, Coffee",South Indian,100.0,Dine-out
11912,Tibbs Frankie,No,No,3.5,70,Koramangala 7th Block,Quick Bites,"Rolls, Masala Veg Frankie, Chicken Frankie","Street Food, Rolls",200.0,Dine-out
11955,Udupi Grand,No,No,2.8,64,Koramangala 7th Block,Quick Bites,"Idli, Vada, Coffee, Masala Dosa, Masala Poori","South Indian, North Indian, Chinese",300.0,Dine-out
12007,Chai Chowk,No,No,3.8,82,Koramangala 7th Block,Quick Bites,"Chai, Lemon Tea, Ginger Tea, Rolls","Chinese, Fast Food",200.0,Dine-out
12047,Cafe Bollywood,No,No,3.4,25,JP Nagar,Quick Bites,"Pav Bhaji, Dahipuri, Chaat, Paratha, Noodles",Street Food,200.0,Dine-out
12530,Lassi Shop,No,No,3.9,32,Church Street,Beverage Shop,Lassi,"Beverages, Ice Cream",200.0,Delivery
12576,Hatti Kaapi,Yes,No,3.9,54,Brigade Road,Quick Bites,"Filter Coffee, Samosa, Tea, Hot Coffee","South Indian, Beverages",200.0,Delivery
12673,Fullyfilled,Yes,No,4.0,48,Indiranagar,Quick Bites,"Momos, Shawarma, Chicken Shawarama","Sandwich, Fast Food, Momos",200.0,Delivery
13001,Curries And Pickles,Yes,No,3.8,77,Indiranagar,Quick Bites,"Rice, Hyderabadi Biryani, Crab Masala, Mutton, Chilli Chicken","Andhra, North Indian, Biryani",250.0,Delivery
13002,Munchies,Yes,No,3.9,65,Brigade Road,"Quick Bites, Bakery","Burgers, Sandwiches, Momos, Chicken Seekh Roll, Sandwich","Fast Food, Bakery",250.0,Delivery
13034,Desi Vdesi,Yes,No,3.9,202,Church Street,Quick Bites,"Paratha, Momos, Lassi, Sandwiches, Burgers, Nachos, Potato Wedges","Fast Food, North Indian, Rolls",250.0,Delivery
13043,Brownie Heaven,Yes,No,4.2,34,Cunningham Road,Dessert Parlor,"Filter Coffee, Triple Chocolate, Brownie Chocolate, Vanilla Ice Cream, Brownie Shake, Tiramisu, Chocolate Shake","Desserts, Fast Food",300.0,Delivery
14309,Lassi Adda,Yes,No,4.0,65,Electronic City,Beverage Shop,"Sweet Lassi, Corn Sandwich","Beverages, Sandwich, Fast Food",200.0,Delivery
14319,Lassi Resto Cafe,Yes,No,3.7,152,Electronic City,"Beverage Shop, Quick Bites",Burgers,"Beverages, Fast Food",200.0,Delivery
14321,Delhi Base Sri Food Court,Yes,No,3.9,505,Electronic City,Quick Bites,"Paratha, Biryani","North Indian, South Indian, Chinese, Street Food",250.0,Delivery
14323,Wakhra Swaad,Yes,No,3.4,83,Electronic City,Quick Bites,"Tandoori Roti, Soya Chaap","North Indian, Biryani, Rolls, Beverages",300.0,Delivery
14332,Popular Burger,Yes,No,4.1,150,Electronic City,Quick Bites,"Burgers, Chicken Burger, Chips, Veg Burger","Fast Food, Burger",200.0,Delivery
14350,Sri Pillaiyar Bhavan,Yes,No,4.0,117,Electronic City,Quick Bites,Egg Dosa,Chettinad,300.0,Delivery
14351,Parathe Wali Gali,Yes,No,3.6,332,Electronic City,Quick Bites,"Paratha, Samosa, Paneer Parantha, Salad, Sweet Lassi, Dal Makhani, Raita","North Indian, Chinese",250.0,Delivery
14355,King,Yes,No,3.7,570,Electronic City,Quick Bites,Matar Paneer,"North Indian, Chinese",300.0,Delivery
14370,MDP Coffee House,Yes,No,3.8,62,Electronic City,Quick Bites,"Vada, Filter Coffee",South Indian,200.0,Delivery
14386,Goli Vada Pav No. 1,Yes,No,2.9,78,Electronic City,Quick Bites,Masala Vada Pav,Street Food,150.0,Delivery
14395,Ruchi Sagar,Yes,No,4.0,262,Electronic City,Quick Bites,"Badam Milk, Masala Dosa, Filter Coffee, Pav Bhaji, Noodles, Idli, Chole Bhature","South Indian, North Indian, Chinese, Juices",250.0,Delivery
14401,Royal Bengal Corner,Yes,No,3.8,307,Electronic City,Quick Bites,"Rolls, Paratha, Panneer Butter Masala","Chinese, Fast Food, North Indian, Rolls",250.0,Delivery
14405,Laddoos,Yes,No,4.0,407,Electronic City,"Quick Bites, Sweet Shop","Panipuri, Chaat, Gol Gappe, Thali, Rasgulla, Dhokla, Raj Kachori","North Indian, Street Food, Mithai",250.0,Delivery
14420,Just Fresh Point,Yes,No,4.0,162,Electronic City,Quick Bites,"Sandwiches, Chaat, Rasmalai, Pizza, Ginger Tea, Sandwich, Paratha","Street Food, American, Sandwich, Fast Food, Beverages, Burger, Desserts, Pizza",300.0,Delivery
14449,Just Shawarma,Yes,No,3.9,176,Electronic City,Kiosk,"Whole Meat Shawarma, Wheat Shawarma, Pita Bread, Malgoum Shawarma, French Fries",Arabian,300.0,Delivery
14461,Satkar Restaurant,Yes,No,3.6,75,Electronic City,Quick Bites,Dal Fry,"North Indian, Chinese, Biryani, Seafood",350.0,Delivery
14502,Donut Cafe,Yes,No,3.9,163,Electronic City,"Dessert Parlor, Quick Bites","Donut, Brownie, Hot Chocolate, Sandwiches","Desserts, Fast Food",250.0,Delivery
14589,Apsara Ice Cream,No,No,4.0,67,Electronic City,Dessert Parlor,"Panipuri, Cheesecake, Guava Ice Cream, Almond Ice Cream","Ice Cream, Desserts",200.0,Delivery
15190,Rajasthani Charbhuja Restaurant,No,No,4.0,170,Electronic City,Quick Bites,"Rajasthani Thali, Paratha, Gulab Jamun, Paneer Tikka Masala, Sweet Lassi, Buttermilk, Gatte Ki Subzi","North Indian, Chinese, Rajasthani",350.0,Dine-out
15221,Sanjeevini Veg,No,No,3.9,57,Electronic City,Quick Bites,"Tea, Vada, Fruit Juices, Filter Coffee",South Indian,200.0,Dine-out
15223,Parampara - The Veg Kitchen,Yes,No,3.7,257,Electronic City,Quick Bites,"Lassi, Vada Pav, Chole Bhature, Thali","North Indian, Chinese, Street Food",350.0,Dine-out
15230,Marmaris,No,No,3.8,76,Electronic City,Quick Bites,"Noodles, Rolls, Maggi","North Indian, Momos",300.0,Dine-out
15237,Samosa Singh,Yes,No,4.0,427,Electronic City,Quick Bites,"Samosa Chat, Tea, Aloo Samosa, Chai, Ginger Paneer, Burger Samosa, Chicken Kebab","Street Food, Beverages",150.0,Dine-out
15606,Khan Saheb Grills and Rolls,Yes,No,4.0,1074,Indiranagar,Quick Bites,"Rolls, Beda Roti, Veggie Roll, Chicken Seekh Roll, Chicken Kalimirch, Kathi Roll, Mutton Kebab Roll","Fast Food, Rolls",350.0,Delivery
15734,Oregano Pizzeria,Yes,No,3.5,62,Frazer Town,Quick Bites,"Pizza, Pasta, Burgers, Lasagne, Masala Garlic Bread","Italian, Pizza",300.0,Delivery
15747,Zabi,Yes,No,3.8,173,HBR Layout,Quick Bites,"Chicken Biryani, Chicken Samosa, Hyderabadi Biryani, Kheer, Mutton Biryani",Biryani,300.0,Delivery
15770,Srinidhi Sagar Food Line,Yes,No,3.7,131,Indiranagar,Quick Bites,"Vada, Masala Dosa, Filter Coffee","South Indian, North Indian, Chinese",40.0,Delivery
15874,Waffle Stories,Yes,No,3.8,31,Banaswadi,Food Court,"Waffles, Mocha Waffle","Desserts, Beverages",300.0,Delivery
15889,Sreeraj Lassi Bar,Yes,No,3.9,49,Race Course Road,"Dessert Parlor, Beverage Shop","Faluda, Sweet Lassi, Mango Lassi, Chocolate Fudge, Fruit Salad","Beverages, Desserts",150.0,Delivery
15893,Ice Cream Works,Yes,No,3.9,84,Indiranagar,Dessert Parlor,"Faluda, Calcutta Paan, Chocolate Icecreams","Ice Cream, Ice Cream",300.0,Delivery
15947,Chai Point,No,No,3.8,149,Cunningham Road,"Beverage Shop, Quick Bites","Banana Cake, Samosa, Poha, Maggi, Masala Chai, Sandwiches, Ginger Lemon Tea","Tea, Beverages, Fast Food",250.0,Delivery
16085,The Sugar Fairy,No,No,4.3,241,Frazer Town,Bakery,"Cup Cake, Chocolate Truffle, Brownie, Cake Pops, Cheesecake","Bakery, Desserts",100.0,Delivery
16118,Northern Route,Yes,No,4.1,162,St. Marks Road,Quick Bites,"Paratha, Paneer Pakora, Chole Bhature, Rajma Chawal, Chaach, Lassi, Buttermilk","North Indian, Street Food",300.0,Delivery
16284,Albert Bakery,No,No,4.3,346,Frazer Town,Bakery,"Chicken Seekh, Mutton Samosa, Veg Samosa, Chicken Cutlet, Naan, Chicken Puff, Chicken Roll","Bakery, Fast Food",150.0,Desserts
16287,Komala Refreshments,No,No,4.0,102,Frazer Town,Quick Bites,"Masala Dosa, Filter Coffee",South Indian,150.0,Desserts
16308,Bombay Chowpaty Kulfi,No,No,4.2,267,Frazer Town,"Dessert Parlor, Quick Bites","Malai Kulfi, Kulfi Faluda, Panipuri, Anjeer Kulfi, Chaat, Matka Kulfi, Mango Kulfi","Ice Cream, Desserts",250.0,Desserts
16831,Tea Addict,Yes,No,4.0,77,HSR,Cafe,"Burgers, Ginger Tea, Sandwich, Protein Shake, Chai, Sandwiches, Fries","Cafe, Beverages",300.0,Cafes
16848,The Wicked Cup,No,No,3.9,56,HSR,Cafe,"Waffles, Hot Chocolate, Fries","Cafe, Sandwich, Fast Food, Beverages, Desserts",350.0,Cafes
16981,Kitchens@HSR,Yes,No,3.1,247,HSR,"Takeaway, Delivery",Raita,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",200.0,Delivery
17020,Apsara Ice Cream,No,No,4.5,194,HSR,Dessert Parlor,"Panipuri, Kesar Pista, Guava Ice Cream, Belgian Chocolate, Kesar Kulfi","Ice Cream, Desserts",200.0,Delivery
17049,Vasudev Adiga's,No,No,3.7,532,HSR,Casual Dining,"Pongal, Khara Bhath, Lassi, Vada, Idli, Paper Masala Dosa, Filter Coffee","South Indian, North Indian, Chinese, Street Food",250.0,Delivery
17062,Idli & Dosa Cafe,No,No,2.6,91,HSR,Quick Bites,"Coffee, Vada, Rava Masala Dosa, Upma",South Indian,200.0,Delivery
17086,56 Bhoga Sweets,No,No,3.6,51,HSR,"Takeaway, Delivery","Dahi Vada, Rasgulla, Samosa","Mithai, Street Food",150.0,Delivery
17101,Shiv Shakthi,Yes,No,4.0,176,HSR,Quick Bites,"Poha, Samosa, Jalebi, Kachori","Street Food, North Indian",100.0,Delivery
17211,Biryani Affair,Yes,No,3.5,147,HSR,Delivery,"Chicken Biryani, Raita, Mutton Biryani",Biryani,350.0,Delivery
17227,New Punjabi Dhaba,Yes,No,3.9,783,HSR,Quick Bites,"Panneer Butter Masala, Butter Chicken, Kadhai Paneer, Egg Biryani, Paratha, Noodles, Chilli Paneer","North Indian, Chinese",300.0,Delivery
17510,Chaat Trail By Moti Mahal,Yes,Yes,3.9,46,HSR,Quick Bites,"Chaat, Chole Bhature, Pav Bhaji, Gulab Jamun, Bhel Puri, Paneer Pakora","Street Food, Beverages, South Indian, North Indian, Ice Cream, Mithai, Rajasthani",300.0,Delivery
17527,Just Delhiwala,Yes,No,3.8,81,Bellandur,Quick Bites,"Chole, Lassi, Paratha",North Indian,300.0,Delivery
17548,Indian Paratha Factory,Yes,No,2.7,140,HSR,Quick Bites,"Lassi, Liti Chokha, Chicken Keema Paratha, Buttermilk, Raita, Aloo Paratha, Chocolate Paratha",North Indian,250.0,Delivery
17582,What's Cooking,Yes,No,3.1,35,HSR,"Takeaway, Delivery",Rajma Chawal,North Indian,300.0,Delivery
17629,Delite Chaat House,Yes,No,3.4,179,HSR,Quick Bites,"Chaat, Vada Pav, Fafda, Sandwiches, Kutchi Dabeli, Sev Puri","Street Food, Gujarati",300.0,Delivery
17715,Zayakedar,Yes,No,4.0,251,Bellandur,Quick Bites,"Rajma, Fried Rice, Lassi, Butter Phulkas, Bhindi Fry, Thali, Butter Chicken",North Indian,250.0,Delivery
17848,Snakk That,Yes,No,3.9,54,HSR,"Quick Bites, Beverage Shop","Burgers, Nachos, Oreo Shake, Veg Sandwich, Veg Burger","Burger, Beverages, Fast Food",250.0,Delivery
17860,Chaat Street,Yes,No,3.8,192,HSR,Quick Bites,"Chaat, Raj Kachori, Bhel Puri, Sev Puri, Pav Bhaji, Panipuri, Vada Pav","Street Food, North Indian",250.0,Delivery
17950,The Belgian Waffle Co.,Yes,No,4.1,130,HSR,Dessert Parlor,"Belgian Waffles, Belgian Chocolate Waffle","Desserts, Beverages",350.0,Desserts
17954,Cake Cafe,Yes,No,4.0,158,HSR,Bakery,Blueberry Cake,"Bakery, Desserts",300.0,Desserts
